File,Line,Confidence,Reason,HasWidthHeight,Src,ImgOpenTag,Notes
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\pilot-directory.html,625,High,missing-loading,FALSE,/assets/pilot-directory/faa-bar.jpg?v=20250907-192839,"<img src=""/assets/pilot-directory/faa-bar.jpg?v=20250907-192839"" alt=""Country Bar"" class=""desk-pilot-dir-country-bar"">",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\pilot-directory.html,636,High,missing-loading,FALSE,/assets/pilot-directory/faa-bar.jpg?v=20250907-192839,"<img src=""/assets/pilot-directory/faa-bar.jpg?v=20250907-192839"" alt=""Country Bar"" class=""desk-pilot-dir-country-bar"">",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\pilot-directory.html,644,High,missing-loading,FALSE,/assets/pilot-directory/headshots/125-generic-pilot.jpg?v=20250907-192839,"<img src=""/assets/pilot-directory/headshots/125-generic-pilot.jpg?v=20250907-192839"" alt=""Join Us"" class=""desk-pilot-headshot"">",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\pilot-directory.html,211,High,missing-loading,FALSE,/assets/pilot-directory/typethumbs/citationxbust2.png?v=20250907-192839,"<img class=""desk-pilot-directory-typepix"" 
               alt=""Cessna Citation"" 
               src=""/assets/pilot-directory/typethumbs/citationxbust2.png?v=2",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\pilot-directory.html,216,High,missing-loading,FALSE,/assets/pilot-directory/typethumbs/E175.png?v=20250907-192839,"<img class=""desk-pilot-directory-typepix"" 
               alt=""E175"" 
               src=""/assets/pilot-directory/typethumbs/E175.png?v=20250907-192839"">",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\pilot-directory.html,221,High,missing-loading,FALSE,/assets/pilot-directory/typethumbs/KA-350.png?v=20250907-192839,"<img class=""desk-pilot-directory-typepix"" 
               alt=""KingAir"" 
               src=""/assets/pilot-directory/typethumbs/KA-350.png?v=20250907-192839"">",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\pilot-directory.html,226,High,missing-loading,FALSE,/assets/pilot-directory/typethumbs/LR35.png?v=20250907-192839,"<img class=""desk-pilot-directory-typepix"" 
               alt=""Lear 35"" 
               src=""/assets/pilot-directory/typethumbs/LR35.png?v=20250907-192839"">",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\pilot-directory.html,231,High,missing-loading,FALSE,/assets/pilot-directory/typethumbs/metro.png?v=20250907-192839,"<img class=""desk-pilot-directory-typepix"" 
               alt= ""Metroliner"" 
               src=""/assets/pilot-directory/typethumbs/metro.png?v=20250907-19283",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\quote.html,1032,High,missing-loading,FALSE,/assets/quote/1999_amf_slc2.jpg?v=20250907-192839,"<img src=""/assets/quote/1999_amf_slc2.jpg?v=20250907-192839"" alt=""1999 AMF SLC"" style=""width: 100%; max-width: 700px; height: auto;"">",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\quote.html,1038,High,missing-loading,FALSE,/assets/quote/2002-kaiserair.jpg?v=20250907-192839,"<img src=""/assets/quote/2002-kaiserair.jpg?v=20250907-192839"" alt=""2002 KaiserAir"" style=""width: 100%; max-width: 700px; height: auto; margin: 40px 0 20px 0;"">",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\thank-you.html,339,High,missing-loading,FALSE,/assets/quote/aaron-for-quote.jpg?v=20250907-192839,"<img src=""/assets/quote/aaron-for-quote.jpg?v=20250907-192839"" alt=""Aaron"" style=""height: 160px; width: auto;"">",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\quote.html,229,High,missing-loading,FALSE,/assets/quote/open-sign-320w.jpg?v=20250907-192839,"<img class=""quote-callme-points-opensign""
                   src=""/assets/quote/open-sign-320w.jpg?v=20250907-192839""
                   alt=""open sign"">",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\thank-you.html,304,High,missing-loading,FALSE,/assets/quote/thumbs-up.png?v=20250907-192839,"<img style=""width: 100px;"" alt=""thumbs up"" src=""/assets/quote/thumbs-up.png?v=20250907-192839"">",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\quote.html,247,High,missing-loading,FALSE,/assets/quote/voicemail-icon.png?v=20250907-192839,"<img class=""quote-callme-points-vm-chip""
                 src=""/assets/quote/voicemail-icon.png?v=20250907-192839""
                   alt=""voicemail-icon"">",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\index.html,268,High,missing-loading,FALSE,/assets/quote-sign.png?v=20250907-192839,"<img
      class=""desk-index-cta-img""
      src=""/assets/quote-sign.png?v=20250907-192839""
      alt=""Get a fast quote""
      decoding=""async""
      fetchp",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\index.html,311,High,missing-loading,FALSE,/assets/services/containerize-no-title-320w.png?v=20250907-192839,"<img 
              class=""desk-index-thumb""
              src=""/assets/services/containerize-no-title-320w.png?v=20250907-192839""
              alt=""Contain",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\index.html,386,High,missing-loading,TRUE,/assets/services/containerize-no-title-320w.png?v=20250907-192839,"<img src=""/assets/services/containerize-no-title-320w.png?v=20250907-192839"" alt=""Container Shipping"" class=""mob-index-imgbg-img"" width=""300"" height=""155"" decod",has width+height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\services.html,284,High,missing-loading,FALSE,/assets/services/logbook-icon.png?v=20250907-192839,"<img src=""/assets/services/logbook-icon.png?v=20250907-192839"" alt=""Logbook Icon"" class=""services-logbook-icon"">",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\past-deliveries.html,776,High,missing-loading,FALSE,assets/past-deliveries/testimonials/testim-icon.jpg?v=20250907-192839,"<img class=""testimonial-thumb"" style=""width: 125px; cursor: pointer;"" src=""assets/past-deliveries/testimonials/testim-icon.jpg?v=20250907-192839"" data-full=""/as",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\join-pilot-roster.html,632,High,missing-loading,FALSE,assets/side-by-side-logo.png?v=20250907-192839,"<img src=""assets/side-by-side-logo.png?v=20250907-192839""
                         alt=""Full ADS logo"">",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\join-pilot-roster.html,667,High,missing-loading,FALSE,assets/side-by-side-logo.png?v=20250907-192839,"<img src=""assets/side-by-side-logo.png?v=20250907-192839""
                         alt=""Full ADS logo"">",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\about.html,134,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
        src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
        alt=""aria-label-active"" 
        width=""50""
        height=""39""
     ",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\about.html,158,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Aircraft Delivery Solutions""
         ",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\about.html,178,High,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img 
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Call""
                      width=""36",has width+height; data-uri
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\index.html,163,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
        src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
        alt=""aria-label-active"" 
        width=""50""
        height=""39""
     ",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\index.html,187,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Aircraft Delivery Solutions""
         ",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\index.html,205,High,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img 
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Call""
                      width=""36",has width+height; data-uri
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\join-pilot-roster.html,130,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
        src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
        alt=""""
        aria-hidden=""true"" 
        width=""50""
        height=",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\join-pilot-roster.html,155,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Aircraft Delivery Solutions""
         ",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\join-pilot-roster.html,175,High,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img 
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Call""
                      width=""36",has width+height; data-uri
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\past-deliveries.html,126,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
        src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
        alt=""aria-label-active"" 
        width=""50""
        height=""39""
     ",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\past-deliveries.html,150,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Aircraft Delivery Solutions""
         ",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\past-deliveries.html,170,High,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img 
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Call""
                      width=""36",has width+height; data-uri
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\pilot-directory.html,132,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
        src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
        alt=""aria-label-active"" 
        width=""50""
        height=""39""
     ",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\pilot-directory.html,156,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Aircraft Delivery Solutions""
         ",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\pilot-directory.html,176,High,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img 
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Call""
                      width=""36",has width+height; data-uri
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\quote.html,131,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
        src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
        alt=""aria-label-active"" 
        width=""50""
        height=""39""
     ",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\quote.html,155,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Aircraft Delivery Solutions""
         ",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\quote.html,175,High,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img 
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Call""
                      width=""36",has width+height; data-uri
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\services.html,137,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
        src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
        alt=""aria-label-active"" 
        width=""50""
        height=""39""
     ",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\services.html,161,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Aircraft Delivery Solutions""
         ",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\services.html,181,High,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img 
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Call""
                      width=""36",has width+height; data-uri
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\testimonials.html,125,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
        src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
        alt=""aria-label-active"" 
        width=""50""
        height=""39""
     ",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\testimonials.html,149,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Aircraft Delivery Solutions""
         ",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\testimonials.html,168,High,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img 
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Call""
                      width=""36",has width+height; data-uri
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\thank-you.html,128,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
        src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
        alt=""aria-label-active"" 
        width=""50""
        height=""39""
     ",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\thank-you.html,152,Low,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Aircraft Delivery Solutions""
         ",has width+height; data-uri; near <header>/<nav>
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\thank-you.html,172,High,missing-loading,TRUE,"data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=","<img 
                      src=""data:image/gif;base64,R0lGODlhAQABAAD/ACwAAAAAAQABAAACADs=""
                      alt=""Call""
                      width=""36",has width+height; data-uri
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\past-deliveries.html,3830,High,missing-loading,FALSE,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///ywAAAAAAQABAAACAUwAOw==","<img id=""desk-past-deliv-img""
         src=""data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///ywAAAAAAQABAAACAUwAOw==""
         alt="""">",no width/height; data-uri
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\past-deliveries.html,3839,High,missing-loading,FALSE,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///ywAAAAAAQABAAACAUwAOw==","<img id=""mob-past-deliv-img""
         src=""data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///ywAAAAAAQABAAACAUwAOw==""
         alt="""">",no width/height; data-uri
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\quote.html,276,High,missing-loading,FALSE,https://upload.wikimedia.org/wikipedia/commons/6/6b/WhatsApp.svg,"<img src=""https://upload.wikimedia.org/wikipedia/commons/6/6b/WhatsApp.svg"" 
                 alt=""WhatsApp""
                 aria-hidden=""true""
            ",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\quote.html,310,High,missing-loading,FALSE,https://upload.wikimedia.org/wikipedia/commons/6/6b/WhatsApp.svg,"<img class=""quote-wa-icon""
             src=""https://upload.wikimedia.org/wikipedia/commons/6/6b/WhatsApp.svg""
             alt=""Whatsapp icon"" 
            ",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\thank-you.html,259,High,missing-loading,FALSE,https://upload.wikimedia.org/wikipedia/commons/6/6b/WhatsApp.svg,"<img 
          src=""https://upload.wikimedia.org/wikipedia/commons/6/6b/WhatsApp.svg"" 
          alt=""WhatsApp""
          style=""height: 1.3em; vertical-ali",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\thank-you.html,356,High,missing-loading,FALSE,https://upload.wikimedia.org/wikipedia/commons/6/6b/WhatsApp.svg,"<img 
          src=""https://upload.wikimedia.org/wikipedia/commons/6/6b/WhatsApp.svg"" 
          alt=""WhatsApp""
          style=""height: 1.3em; vertical-ali",no width/height
C:\Users\Public\Documents\Web Design\aircraft-delivery-site\about.html,575,High,missing-loading,FALSE,,"<img id=""mob-about-zoom-img"" src="""" alt="""" sizes=""100vw"">",no width/height
